date	row_name	items	quantity	product	actual_cost	row_id
2019-06-01	NHS FRIMLEY	28412	1179608	Antibacterials	138099.13	D4U1Y
2019-06-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	59992	2349211	Antibacterials	329981.03	D9Y0V
2019-06-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	39891	1714810	Antibacterials	194762.1	M1J4Y
2019-06-01	NHS SHROPSHIRE, TELFORD AND WREKIN	20027	787994	Antibacterials	105097.6	M2L0M
2019-06-01	NHS NORTH WEST LONDON	67967	2817413.5	Antibacterials	307894	W2U3Z
2019-06-01	NHS KIRKLEES	19770	814125.5	Antibacterials	98754.58	X2C4Y
2019-07-01	NHS NORTHUMBERLAND	17279	656073	Antibacterials	89606.55	00L
2019-07-01	NHS SOUTH TYNESIDE	7307	273130	Antibacterials	41120.53	00N
2019-07-01	NHS SUNDERLAND	14758	536401.5	Antibacterials	71571.89	00P
2019-07-01	NHS BLACKBURN WITH DARWEN	7836	326705.5	Antibacterials	38202.82	00Q
2019-07-01	NHS BLACKPOOL	8810	337029	Antibacterials	45222.02	00R
2019-07-01	NHS BOLTON	13821	598204.5	Antibacterials	69691.22	00T
2019-07-01	NHS BURY	9337	386709.5	Antibacterials	53047.65	00V
2019-07-01	NHS CHORLEY AND SOUTH RIBBLE	8251	336284	Antibacterials	42693.99	00X
2019-07-01	NHS OLDHAM	13221	582952.5	Antibacterials	66240.83	00Y
2019-07-01	NHS EAST LANCASHIRE	16669	663306	Antibacterials	79415.89	01A
2019-07-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	9813	449713	Antibacterials	49452.93	01D
2019-07-01	NHS GREATER PRESTON	9835	417229	Antibacterials	46433.83	01E
2019-07-01	NHS HALTON	6588	267962	Antibacterials	29828.34	01F
2019-07-01	NHS SALFORD	12216	496068.5	Antibacterials	64846.16	01G
2019-07-01	NHS NORTH CUMBRIA	16950	634387	Antibacterials	82051.25	01H
2019-07-01	NHS KNOWSLEY	8721	343619.5	Antibacterials	44901.71	01J
2019-07-01	NHS MORECAMBE BAY	15074	528162	Antibacterials	74164	01K
2019-07-01	NHS SOUTH SEFTON	8138	320078	Antibacterials	42978.11	01T
2019-07-01	NHS SOUTHPORT AND FORMBY	6378	257636	Antibacterials	27518.36	01V
2019-07-01	NHS STOCKPORT	14371	575200.5	Antibacterials	70409.58	01W
2019-07-01	NHS ST HELENS	11172	450804.5	Antibacterials	56024.14	01X
2019-07-01	NHS TAMESIDE AND GLOSSOP	8798	338422	Antibacterials	48490.69	01Y
2019-07-01	NHS TRAFFORD	10693	437601	Antibacterials	55194.32	02A
2019-07-01	NHS WARRINGTON	9161	352279	Antibacterials	49372.02	02E
2019-07-01	NHS WEST LANCASHIRE	4483	187555.5	Antibacterials	23294.29	02G
2019-07-01	NHS WIGAN BOROUGH	15862	646323	Antibacterials	87677.19	02H
2019-07-01	NHS FYLDE AND WYRE	8714	311768	Antibacterials	42273.44	02M
2019-07-01	NHS BARNSLEY	12705	453863	Antibacterials	57374.72	02P
2019-07-01	NHS BASSETLAW	5345	199191	Antibacterials	24678.89	02Q
2019-07-01	NHS CALDERDALE	10638	426860	Antibacterials	47092.74	02T
2019-07-01	NHS DONCASTER	15569	633126	Antibacterials	78451.9	02X
2019-07-01	NHS EAST RIDING OF YORKSHIRE	13989	514278	Antibacterials	71518.84	02Y
2019-07-01	NHS HULL	13296	500661	Antibacterials	59189.51	03F
2019-07-01	NHS NORTH EAST LINCOLNSHIRE	7724	280064	Antibacterials	27937.39	03H
2019-07-01	NHS NORTH LINCOLNSHIRE	8287	296356	Antibacterials	30902.56	03K
2019-07-01	NHS ROTHERHAM	11752	449386	Antibacterials	61730.9	03L
2019-07-01	NHS SHEFFIELD	24731	984639	Antibacterials	133394.83	03N
2019-07-01	NHS VALE OF YORK	13615	551153	Antibacterials	70759.69	03Q
2019-07-01	NHS WAKEFIELD	17614	688073	Antibacterials	82506.33	03R
2019-07-01	NHS EAST LEICESTERSHIRE AND RUTLAND	14933	569567	Antibacterials	63484.81	03W
2019-07-01	NHS LEICESTER CITY	14505	616177.5	Antibacterials	65326.24	04C
2019-07-01	NHS WEST LEICESTERSHIRE	17234	685197	Antibacterials	78729.58	04V
2019-07-01	NHS CANNOCK CHASE	6439	264777	Antibacterials	31253.44	04Y
2019-07-01	NHS EAST STAFFORDSHIRE	7365	304015	Antibacterials	32399.37	05D
2019-07-01	NHS NORTH STAFFORDSHIRE	10906	422258	Antibacterials	51306.55	05G
2019-07-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	9654	387892.5	Antibacterials	40016.8	05Q
2019-07-01	NHS STAFFORD AND SURROUNDS	6714	262731	Antibacterials	34366.89	05V
2019-07-01	NHS STOKE ON TRENT	13489	540540.5	Antibacterials	68331.9	05W
2019-07-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	41653	1633969.5	Antibacterials	221232.83	06H
2019-07-01	NHS EAST AND NORTH HERTFORDSHIRE	25892	1021785.5	Antibacterials	133768.8	06K
2019-07-01	NHS IPSWICH AND EAST SUFFOLK	17621	653367	Antibacterials	78775.39	06L
2019-07-01	NHS HERTS VALLEYS	26511	1134821	Antibacterials	132552.85	06N
2019-07-01	NHS MID ESSEX	17940	683765	Antibacterials	85449.51	06Q
2019-07-01	NHS NORTH EAST ESSEX	18663	725514	Antibacterials	85407.1	06T
2019-07-01	NHS THURROCK	7244	324978	Antibacterials	35781.37	07G
2019-07-01	NHS WEST ESSEX	14637	600468	Antibacterials	74912.24	07H
2019-07-01	NHS WEST SUFFOLK	12806	491078	Antibacterials	67074.79	07K
2019-07-01	NHS BRIGHTON AND HOVE	10020	364320	Antibacterials	51128.16	09D
2019-07-01	NHS OXFORDSHIRE	25757	965300.5	Antibacterials	115087.26	10Q
2019-07-01	NHS PORTSMOUTH	8485	349484	Antibacterials	45767.61	10R
2019-07-01	NHS DORSET	33865	1251719	Antibacterials	150548.5	11J
2019-07-01	NHS GLOUCESTERSHIRE	24683	906013	Antibacterials	121591.09	11M
2019-07-01	NHS KERNOW	25585	913585	Antibacterials	127859.33	11N
2019-07-01	NHS SOMERSET	23126	885818.5	Antibacterials	114539.13	11X
2019-07-01	NHS WIRRAL	16984	647224	Antibacterials	84050.07	12F
2019-07-01	NHS NEWCASTLE GATESHEAD	23284	935283	Antibacterials	132884.04	13T
2019-07-01	NHS MANCHESTER	26887	1187278	Antibacterials	135895.28	14L
2019-07-01	NHS BUCKINGHAMSHIRE	23319	949659.5	Antibacterials	104767.17	14Y
2019-07-01	NHS BERKSHIRE WEST	18590	767775.5	Antibacterials	95601.64	15A
2019-07-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	35130	1309398	Antibacterials	184675.32	15C
2019-07-01	NHS BIRMINGHAM AND SOLIHULL	62085	2839909.5	Antibacterials	293886.99	15E
2019-07-01	NHS LEEDS	34462	1452896.5	Antibacterials	193657.19	15F
2019-07-01	NHS DERBY AND DERBYSHIRE	46631	1811829	Antibacterials	208533.61	15M
2019-07-01	NHS DEVON	52646	1976863	Antibacterials	259802.14	15N
2019-07-01	NHS TEES VALLEY	34846	1421102	Antibacterials	182885.94	16C
2019-07-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	37473	1497963.5	Antibacterials	188762.43	18C
2019-07-01	NHS NORFOLK AND WAVENEY	48972	1807889	Antibacterials	217087.02	26A
2019-07-01	NHS CHESHIRE	34564	1375763.5	Antibacterials	166967.58	27D
2019-07-01	NHS BRADFORD DISTRICT AND CRAVEN	27442	1193238	Antibacterials	142305.66	36J
2019-07-01	NHS SOUTH WEST LONDON	56956	2462379	Antibacterials	252365.67	36L
2019-07-01	NHS NORTH YORKSHIRE	18365	704438	Antibacterials	95114.5	42D
2019-07-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	45920	1782163	Antibacterials	230466.46	52R
2019-07-01	NHS WEST SUSSEX	34500	1298932.5	Antibacterials	155586.33	70F
2019-07-01	NHS LINCOLNSHIRE	39056	1350997	Antibacterials	170144.24	71E
2019-07-01	NHS SOUTH EAST LONDON	61489	2789887	Antibacterials	310763.24	72Q
2019-07-01	NHS NORTHAMPTONSHIRE	35211	1372681	Antibacterials	159532	78H
2019-07-01	NHS COUNTY DURHAM	28257	1103588	Antibacterials	145392.16	84H
2019-07-01	NHS KENT AND MEDWAY	83824	3386664	Antibacterials	395950.28	91Q
2019-07-01	NHS SURREY HEARTLANDS	42383	1820043.5	Antibacterials	210866.42	92A
2019-07-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	36464	1409219	Antibacterials	162333.85	92G
2019-07-01	NHS NORTH CENTRAL LONDON	47871	2111985	Antibacterials	256009.66	93C
2019-07-01	NHS EAST SUSSEX	24497	976530.5	Antibacterials	120812.12	97R
2019-07-01	NHS LIVERPOOL	22965	905345	Antibacterials	119884.99	99A
2019-07-01	NHS NORTH TYNESIDE	10614	403199	Antibacterials	57438.56	99C
2019-07-01	NHS BASILDON AND BRENTWOOD	13002	531443	Antibacterials	69568.8	99E
2019-07-01	NHS CASTLE POINT AND ROCHFORD	8122	295179	Antibacterials	42866.2	99F
2019-07-01	NHS SOUTHEND	8797	361591	Antibacterials	45741.39	99G
2019-07-01	NHS NORTH EAST LONDON	71205	3395018	Antibacterials	349569.57	A3A8R
2019-07-01	NHS COVENTRY AND WARWICKSHIRE	41009	1627504.5	Antibacterials	200154.18	B2M3M
2019-07-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	57540	2504070	Antibacterials	284586.49	D2P2L
2019-07-01	NHS FRIMLEY	30261	1279136	Antibacterials	140717.68	D4U1Y
2019-07-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	62612	2465688	Antibacterials	342266.24	D9Y0V
2019-07-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	43313	1872399	Antibacterials	206334.9	M1J4Y
2019-07-01	NHS SHROPSHIRE, TELFORD AND WREKIN	21560	845798	Antibacterials	108335.44	M2L0M
2019-07-01	NHS NORTH WEST LONDON	72189	3041290.5	Antibacterials	322883.12	W2U3Z
2019-07-01	NHS KIRKLEES	21340	907372.5	Antibacterials	108315.79	X2C4Y
2019-08-01	NHS NORTHUMBERLAND	16899	606423	Antibacterials	90627.82	00L
2019-08-01	NHS SOUTH TYNESIDE	7044	257444	Antibacterials	43172.21	00N
2019-08-01	NHS SUNDERLAND	14196	499633	Antibacterials	80683.17	00P
2019-08-01	NHS BLACKBURN WITH DARWEN	7367	291363.5	Antibacterials	36185.19	00Q
2019-08-01	NHS BLACKPOOL	8873	316345	Antibacterials	48723.9	00R
2019-08-01	NHS BOLTON	13135	542157	Antibacterials	71934.3	00T
2019-08-01	NHS BURY	9136	354247	Antibacterials	53385.07	00V
2019-08-01	NHS CHORLEY AND SOUTH RIBBLE	8043	312557	Antibacterials	47575.46	00X
2019-08-01	NHS OLDHAM	12798	519448	Antibacterials	65370.26	00Y
2019-08-01	NHS EAST LANCASHIRE	15327	579638	Antibacterials	80960.16	01A
2019-08-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	9013	386349	Antibacterials	57936.47	01D
2019-08-01	NHS GREATER PRESTON	9207	367433	Antibacterials	45227.24	01E
2019-08-01	NHS HALTON	6416	253029	Antibacterials	36904.65	01F
2019-08-01	NHS SALFORD	11862	445976	Antibacterials	73849.46	01G
2019-08-01	NHS NORTH CUMBRIA	16335	591154	Antibacterials	90518.46	01H
2019-08-01	NHS KNOWSLEY	7936	300209.5	Antibacterials	48975.23	01J
2019-08-01	NHS MORECAMBE BAY	15061	517269	Antibacterials	84413.54	01K
2019-08-01	NHS SOUTH SEFTON	7678	286795	Antibacterials	39820.82	01T
2019-08-01	NHS SOUTHPORT AND FORMBY	5853	226827	Antibacterials	29603.58	01V
2019-08-01	NHS STOCKPORT	14217	550141	Antibacterials	76189.68	01W
2019-08-01	NHS ST HELENS	10587	400435.5	Antibacterials	58509.71	01X
2019-08-01	NHS TAMESIDE AND GLOSSOP	8484	319975	Antibacterials	52129.17	01Y
2019-08-01	NHS TRAFFORD	10555	404798.5	Antibacterials	59402.71	02A
2019-08-01	NHS WARRINGTON	8556	313900	Antibacterials	49024.94	02E
2019-08-01	NHS WEST LANCASHIRE	4198	157663.5	Antibacterials	23819.08	02G
2019-08-01	NHS WIGAN BOROUGH	15258	597395	Antibacterials	87815.22	02H
2019-08-01	NHS FYLDE AND WYRE	8962	316862	Antibacterials	47394.54	02M
2019-08-01	NHS BARNSLEY	12299	417328.5	Antibacterials	65630.54	02P
2019-08-01	NHS BASSETLAW	5006	171262	Antibacterials	24741.49	02Q
2019-08-01	NHS CALDERDALE	10111	381203	Antibacterials	53122.26	02T
2019-08-01	NHS DONCASTER	14423	546576	Antibacterials	81609.2	02X
2019-08-01	NHS EAST RIDING OF YORKSHIRE	14032	490943	Antibacterials	79816.88	02Y
2019-08-01	NHS HULL	13221	476476.5	Antibacterials	66010.94	03F
2019-08-01	NHS NORTH EAST LINCOLNSHIRE	7867	274122	Antibacterials	30387.8	03H
2019-08-01	NHS NORTH LINCOLNSHIRE	7957	283633	Antibacterials	36313.71	03K
2019-08-01	NHS ROTHERHAM	11415	410551.5	Antibacterials	69595.51	03L
2019-08-01	NHS SHEFFIELD	25390	950606.5	Antibacterials	148886.74	03N
2019-08-01	NHS VALE OF YORK	13327	510753	Antibacterials	77584.42	03Q
2019-08-01	NHS WAKEFIELD	17169	643826	Antibacterials	92432.19	03R
2019-08-01	NHS EAST LEICESTERSHIRE AND RUTLAND	15362	571485	Antibacterials	75724.15	03W
2019-08-01	NHS LEICESTER CITY	14100	544827	Antibacterials	64753.24	04C
2019-08-01	NHS WEST LEICESTERSHIRE	17200	625365.5	Antibacterials	84821.5	04V
2019-08-01	NHS CANNOCK CHASE	6441	244182	Antibacterials	34414.58	04Y
2019-08-01	NHS EAST STAFFORDSHIRE	6531	258509	Antibacterials	32806.32	05D
2019-08-01	NHS NORTH STAFFORDSHIRE	10539	379267	Antibacterials	56979.79	05G
2019-08-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	9175	369813	Antibacterials	44608.65	05Q
2019-08-01	NHS STAFFORD AND SURROUNDS	6791	252341.5	Antibacterials	35172.56	05V
2019-08-01	NHS STOKE ON TRENT	12803	487379.5	Antibacterials	68906.62	05W
2019-08-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	39342	1443015	Antibacterials	228983.15	06H
2019-08-01	NHS EAST AND NORTH HERTFORDSHIRE	24145	894148	Antibacterials	132863	06K
2019-08-01	NHS IPSWICH AND EAST SUFFOLK	16978	613062	Antibacterials	86686.98	06L
2019-08-01	NHS HERTS VALLEYS	24930	998376	Antibacterials	136376.25	06N
2019-08-01	NHS MID ESSEX	16636	601672	Antibacterials	82344.54	06Q
2019-08-01	NHS NORTH EAST ESSEX	17765	657075	Antibacterials	83104.83	06T
2019-08-01	NHS THURROCK	6855	279162	Antibacterials	36787.53	07G
2019-08-01	NHS WEST ESSEX	13744	537351	Antibacterials	73263.92	07H
2019-08-01	NHS WEST SUFFOLK	12735	463778	Antibacterials	75036.95	07K
2019-08-01	NHS BRIGHTON AND HOVE	10004	362210	Antibacterials	57089.56	09D
2019-08-01	NHS OXFORDSHIRE	24413	871132	Antibacterials	119984.1	10Q
2019-08-01	NHS PORTSMOUTH	8470	321846	Antibacterials	46678.75	10R
2019-08-01	NHS DORSET	32856	1159678.5	Antibacterials	165613.34	11J
2019-08-01	NHS GLOUCESTERSHIRE	25074	864887.5	Antibacterials	131555.55	11M
2019-08-01	NHS KERNOW	24853	866187	Antibacterials	136081.03	11N
2019-08-01	NHS SOMERSET	22392	840659	Antibacterials	125700.77	11X
2019-08-01	NHS WIRRAL	16180	592701	Antibacterials	91565.49	12F
2019-08-01	NHS NEWCASTLE GATESHEAD	22988	890013	Antibacterials	149162.56	13T
2019-08-01	NHS MANCHESTER	25921	1045897	Antibacterials	146927.92	14L
2019-08-01	NHS BUCKINGHAMSHIRE	23000	871336	Antibacterials	113170.52	14Y
2019-08-01	NHS BERKSHIRE WEST	17182	664649	Antibacterials	95477.49	15A
2019-08-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	36740	1317686	Antibacterials	211146.01	15C
2019-08-01	NHS BIRMINGHAM AND SOLIHULL	59853	2544050	Antibacterials	319919.74	15E
2019-08-01	NHS LEEDS	33577	1312760	Antibacterials	205481.19	15F
2019-08-01	NHS DERBY AND DERBYSHIRE	44082	1622633.5	Antibacterials	231317.41	15M
2019-08-01	NHS DEVON	53601	1908494	Antibacterials	302425.53	15N
2019-08-01	NHS TEES VALLEY	33895	1309325.5	Antibacterials	200639.9	16C
2019-08-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	37347	1391930	Antibacterials	216806.71	18C
2019-08-01	NHS NORFOLK AND WAVENEY	48137	1702604	Antibacterials	232716.35	26A
2019-08-01	NHS CHESHIRE	32469	1222741.5	Antibacterials	168474.95	27D
2019-08-01	NHS BRADFORD DISTRICT AND CRAVEN	25614	1040233.5	Antibacterials	148887.02	36J
2019-08-01	NHS SOUTH WEST LONDON	52574	2121060	Antibacterials	257428.59	36L
2019-08-01	NHS NORTH YORKSHIRE	17848	656270	Antibacterials	98949.71	42D
2019-08-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	42322	1544561	Antibacterials	225163.11	52R
2019-08-01	NHS WEST SUSSEX	35908	1310492	Antibacterials	185086.69	70F
2019-08-01	NHS LINCOLNSHIRE	37657	1252868	Antibacterials	180510.13	71E
2019-08-01	NHS SOUTH EAST LONDON	56938	2396926.5	Antibacterials	309505.29	72Q
2019-08-01	NHS NORTHAMPTONSHIRE	34098	1263510	Antibacterials	171489.33	78H
2019-08-01	NHS COUNTY DURHAM	28069	1018964.5	Antibacterials	154465.18	84H
2019-08-01	NHS KENT AND MEDWAY	79121	3016637	Antibacterials	408507.42	91Q
2019-08-01	NHS SURREY HEARTLANDS	41037	1672710	Antibacterials	229386.24	92A
2019-08-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	36696	1344821	Antibacterials	185545.11	92G
2019-08-01	NHS NORTH CENTRAL LONDON	43147	1751893	Antibacterials	253902	93C
2019-08-01	NHS EAST SUSSEX	25010	940248.5	Antibacterials	133154.51	97R
2019-08-01	NHS LIVERPOOL	22297	851236.5	Antibacterials	134099.54	99A
2019-08-01	NHS NORTH TYNESIDE	10854	411178	Antibacterials	69423.26	99C
2019-08-01	NHS BASILDON AND BRENTWOOD	12781	506165	Antibacterials	65294.28	99E
2019-08-01	NHS CASTLE POINT AND ROCHFORD	7747	270225	Antibacterials	38075.21	99F
2019-08-01	NHS SOUTHEND	8219	315793	Antibacterials	46231.87	99G
2019-08-01	NHS NORTH EAST LONDON	65298	2850877	Antibacterials	351787.96	A3A8R
2019-08-01	NHS COVENTRY AND WARWICKSHIRE	40518	1527048	Antibacterials	218217.32	B2M3M
2019-08-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	55525	2220015	Antibacterials	310665.66	D2P2L
2019-08-01	NHS FRIMLEY	29822	1166621	Antibacterials	151103.54	D4U1Y
2019-08-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	62380	2328264.5	Antibacterials	365998.29	D9Y0V
2019-08-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	39740	1557522	Antibacterials	203818.24	M1J4Y
2019-08-01	NHS SHROPSHIRE, TELFORD AND WREKIN	20529	762493	Antibacterials	117244.57	M2L0M
2019-08-01	NHS NORTH WEST LONDON	64998	2496374	Antibacterials	311414.04	W2U3Z
2019-08-01	NHS KIRKLEES	20043	796410	Antibacterials	105809.21	X2C4Y
2019-09-01	NHS NORTHUMBERLAND	16164	581980	Antibacterials	89978.43	00L
2019-09-01	NHS SOUTH TYNESIDE	7194	255430	Antibacterials	40317.45	00N
2019-09-01	NHS SUNDERLAND	14330	505641.5	Antibacterials	79238.3	00P
2019-09-01	NHS BLACKBURN WITH DARWEN	7907	324898.5	Antibacterials	39500.51	00Q
2019-09-01	NHS BLACKPOOL	8833	325110	Antibacterials	42267.69	00R
2019-09-01	NHS BOLTON	13746	586273.5	Antibacterials	70534.02	00T
2019-09-01	NHS BURY	9357	370710.5	Antibacterials	54270	00V
2019-09-01	NHS CHORLEY AND SOUTH RIBBLE	8025	306696.5	Antibacterials	43076.17	00X
2019-09-01	NHS OLDHAM	13107	556945	Antibacterials	64471.06	00Y
2019-09-01	NHS EAST LANCASHIRE	16766	645511	Antibacterials	81498.93	01A
2019-09-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	9842	426584	Antibacterials	56207.27	01D
2019-09-01	NHS GREATER PRESTON	9880	416093.5	Antibacterials	51893.67	01E
2019-09-01	NHS HALTON	6483	269323	Antibacterials	33936.86	01F
2019-09-01	NHS SALFORD	11810	443787	Antibacterials	67977.92	01G
2019-09-01	NHS NORTH CUMBRIA	16799	605082.5	Antibacterials	86070.62	01H
2019-09-01	NHS KNOWSLEY	8342	336925	Antibacterials	46257.79	01J
2019-09-01	NHS MORECAMBE BAY	15294	531895	Antibacterials	81074.5	01K
2019-09-01	NHS SOUTH SEFTON	7940	295549	Antibacterials	39534.9	01T
2019-09-01	NHS SOUTHPORT AND FORMBY	6252	233355.5	Antibacterials	30091.34	01V
2019-09-01	NHS STOCKPORT	14391	578085.5	Antibacterials	78317.77	01W
2019-09-01	NHS ST HELENS	10825	432969.5	Antibacterials	57074.9	01X
2019-09-01	NHS TAMESIDE AND GLOSSOP	8517	322162	Antibacterials	47173.44	01Y
2019-09-01	NHS TRAFFORD	11037	438160	Antibacterials	57524.48	02A
2019-09-01	NHS WARRINGTON	9031	343503	Antibacterials	45715.59	02E
2019-09-01	NHS WEST LANCASHIRE	4338	170526	Antibacterials	23082.77	02G
2019-09-01	NHS WIGAN BOROUGH	15290	630854	Antibacterials	89052.14	02H
2019-09-01	NHS FYLDE AND WYRE	8925	320184.5	Antibacterials	45627.53	02M
2019-09-01	NHS BARNSLEY	12102	419520	Antibacterials	59726.85	02P
2019-09-01	NHS BASSETLAW	5194	189263	Antibacterials	22835.57	02Q
2019-09-01	NHS CALDERDALE	10414	421008	Antibacterials	50279.64	02T
2019-09-01	NHS DONCASTER	14200	555527	Antibacterials	79839.37	02X
2019-09-01	NHS EAST RIDING OF YORKSHIRE	13834	502539	Antibacterials	71927.22	02Y
2019-09-01	NHS HULL	13047	488879.5	Antibacterials	59673.47	03F
2019-09-01	NHS NORTH EAST LINCOLNSHIRE	7426	270434	Antibacterials	27285.18	03H
2019-09-01	NHS NORTH LINCOLNSHIRE	7795	286099	Antibacterials	34237.78	03K
2019-09-01	NHS ROTHERHAM	11500	424589	Antibacterials	63222.92	03L
2019-09-01	NHS SHEFFIELD	24895	959334	Antibacterials	138594.55	03N
2019-09-01	NHS VALE OF YORK	13295	519278	Antibacterials	80312.29	03Q
2019-09-01	NHS WAKEFIELD	17378	661457	Antibacterials	91988.99	03R
2019-09-01	NHS EAST LEICESTERSHIRE AND RUTLAND	14880	559182.5	Antibacterials	69508.12	03W
2019-09-01	NHS LEICESTER CITY	14812	621251	Antibacterials	66486.66	04C
2019-09-01	NHS WEST LEICESTERSHIRE	16357	618251	Antibacterials	78664.36	04V
2019-09-01	NHS CANNOCK CHASE	6186	244934	Antibacterials	32262.5	04Y
2019-09-01	NHS EAST STAFFORDSHIRE	6220	246397	Antibacterials	29888.27	05D
2019-09-01	NHS NORTH STAFFORDSHIRE	11626	454348	Antibacterials	58077.64	05G
2019-09-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	9179	371870	Antibacterials	45769.47	05Q
2019-09-01	NHS STAFFORD AND SURROUNDS	6587	255066	Antibacterials	36981.02	05V
2019-09-01	NHS STOKE ON TRENT	13579	528713.5	Antibacterials	69540.75	05W
2019-09-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	37874	1419025.5	Antibacterials	221463.33	06H
2019-09-01	NHS EAST AND NORTH HERTFORDSHIRE	23530	882406	Antibacterials	129180.77	06K
2019-09-01	NHS IPSWICH AND EAST SUFFOLK	16419	591521.5	Antibacterials	80896.37	06L
2019-09-01	NHS HERTS VALLEYS	24825	1028384.5	Antibacterials	134288.57	06N
2019-09-01	NHS MID ESSEX	16665	615005	Antibacterials	77444.88	06Q
2019-09-01	NHS NORTH EAST ESSEX	17964	685527	Antibacterials	84431.61	06T
2019-09-01	NHS THURROCK	7035	295169.5	Antibacterials	35680.86	07G
2019-09-01	NHS WEST ESSEX	13682	539178	Antibacterials	73941.28	07H
2019-09-01	NHS WEST SUFFOLK	12076	445115	Antibacterials	66459.06	07K
2019-09-01	NHS BRIGHTON AND HOVE	9539	348912	Antibacterials	54075.16	09D
2019-09-01	NHS OXFORDSHIRE	24885	899907.5	Antibacterials	119671.41	10Q
2019-09-01	NHS PORTSMOUTH	8377	314317	Antibacterials	45513.45	10R
2019-09-01	NHS DORSET	33454	1179919	Antibacterials	164046.48	11J
2019-09-01	NHS GLOUCESTERSHIRE	24671	869379	Antibacterials	127341.56	11M
2019-09-01	NHS KERNOW	24082	827732	Antibacterials	127652.38	11N
2019-09-01	NHS SOMERSET	22480	844343.5	Antibacterials	122767.67	11X
2019-09-01	NHS WIRRAL	16733	620841	Antibacterials	88055.6	12F
2019-09-01	NHS NEWCASTLE GATESHEAD	23272	925749	Antibacterials	146846.16	13T
2019-09-01	NHS MANCHESTER	26618	1119142	Antibacterials	145199.8	14L
2019-09-01	NHS BUCKINGHAMSHIRE	22445	862743	Antibacterials	107895.07	14Y
2019-09-01	NHS BERKSHIRE WEST	18192	715415	Antibacterials	95747.51	15A
2019-09-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	34309	1224941.5	Antibacterials	190294.55	15C
2019-09-01	NHS BIRMINGHAM AND SOLIHULL	59913	2639323	Antibacterials	302625.81	15E
2019-09-01	NHS LEEDS	33875	1382381.5	Antibacterials	201607.98	15F
2019-09-01	NHS DERBY AND DERBYSHIRE	44077	1640902.5	Antibacterials	219249.11	15M
2019-09-01	NHS DEVON	52080	1871764.5	Antibacterials	285418.05	15N
2019-09-01	NHS TEES VALLEY	33605	1307278	Antibacterials	193822.86	16C
2019-09-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	35771	1347882.5	Antibacterials	194065.9	18C
2019-09-01	NHS NORFOLK AND WAVENEY	47490	1692018	Antibacterials	219557.8	26A
2019-09-01	NHS CHESHIRE	32126	1240211.5	Antibacterials	159455.32	27D
2019-09-01	NHS BRADFORD DISTRICT AND CRAVEN	26943	1121391	Antibacterials	139943.47	36J
2019-09-01	NHS SOUTH WEST LONDON	54706	2293660	Antibacterials	266757.63	36L
2019-09-01	NHS NORTH YORKSHIRE	17462	649245	Antibacterials	95163.17	42D
2019-09-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	43098	1612147.5	Antibacterials	221598.93	52R
2019-09-01	NHS WEST SUSSEX	33793	1225403	Antibacterials	163959.41	70F
2019-09-01	NHS LINCOLNSHIRE	36949	1264991	Antibacterials	178516.65	71E
2019-09-01	NHS SOUTH EAST LONDON	58251	2572895	Antibacterials	312656.59	72Q
2019-09-01	NHS NORTHAMPTONSHIRE	33183	1225497.5	Antibacterials	163767.02	78H
2019-09-01	NHS COUNTY DURHAM	27800	1016561.5	Antibacterials	163123.96	84H
2019-09-01	NHS KENT AND MEDWAY	79921	3128975.5	Antibacterials	398918.7	91Q
2019-09-01	NHS SURREY HEARTLANDS	40901	1679001	Antibacterials	215900.9	92A
